search_term,relevance,product_uid
159,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 3.0, 3.0, 2.8, 2.33, 2.33, 1.67, 1.33]","[711160765, 711160767, 711160768, 711160770, 711160771, 711160772, 711160773, 711160774, 711160775, 711160776, 711160778, 711160780, 711160781, 711160785, 711160786, 711160787, 711160788, 711160789, 711165152, 711165153, 711165156, 711165157, 711165158, 711165159, 711165160, 711165161, 711165162, 711165163, 711165164, 711165165, 711165166, 711165167, 711165168, 711165169, 711165170, 711165171, 711165172, 711165175, 711165176, 711174181, 711174182, 711174184, 711174185, 711174188, 711174189, 711174193, 711174194, 711174197, 711174198, 711179035, 711179037, 711179039, 711179041, 711179042, 711179043, 711179044, 711179045, 711179046, 711179047, 711179048, 711179049, 711179050, 711179051, 711179052, 711174180, 711160766, 711160783, 711165154, 711174190, 711174191, 711174195, 711174196, 711179033, 711179034, 711179053, 711160777, 711174183, 711174186, 711174187, 711174192, 711160769, 711160779, 711160784, 711165173, 711179040, 711160782, 711165155, 711179038, 711165174, 711179036]"
150,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.5, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 2.8, 2.67, 2.0, 2.0, 1.33, 1.0]","[711161215, 711161216, 711161217, 711161218, 711161219, 711171376, 711171379, 711171380, 711171381, 711171382, 711171383, 711171384, 711171385, 711171386, 711171387, 711171388, 711171389, 711171390, 711171392, 711171393, 711171395, 711174597, 711174598, 711174604, 711174606, 711174607, 711174609, 711174610, 711174611, 711174613, 711174614, 711174615, 711161220, 711171394, 711174600, 711174605, 711171378, 711174608, 711161225, 711174601, 711174602, 711174612, 711174616, 711174599, 711171391, 711174603, 711171377, 711161223, 711161224, 711161222, 711161221]"
226,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.33, 3.33, 3.33, 3.0, 2.67]","[711160865, 711160868, 711160871, 711160872, 711160873, 711160874, 711160875, 711160876, 711160877, 711160878, 711160879, 711160880, 711160881, 711160882, 711160883, 711160884, 711160885, 711160886, 711160888, 711160889, 711174259, 711174262, 711174265, 711174266, 711174268, 711174270, 711174271, 711174273, 711174274, 711174275, 711174276, 711174277, 711160869, 711160887, 711174264, 711174267, 711174269, 711174272, 711174278, 711160866, 711160867, 711174260, 711174263, 711160870, 711174261]"
171,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.2, 3.0, 3.0, 3.0, 2.83, 2.67, 2.6, 2.4, 1.67]","[711162924, 711162925, 711162927, 711162929, 711162930, 711162933, 711162935, 711162936, 711162937, 711162938, 711162939, 711162940, 711162941, 711162944, 711172436, 711172437, 711172439, 711172442, 711172444, 711172445, 711172454, 711176338, 711176341, 711176343, 711176344, 711176345, 711176346, 711176348, 711176349, 711176350, 711176351, 711176353, 711162926, 711162931, 711162932, 711162942, 711172438, 711172440, 711172443, 711172446, 711172448, 711172451, 711176337, 711176340, 711176342, 711176347, 711176352, 711176354, 711176356, 711162920, 711162921, 711172435, 711172441, 711176339, 711162928, 711162943, 711176355, 711162934, 711172449, 711172452, 711162922, 711162923, 711172447, 711172450, 711172453]"
183,"[3.67, 3.33, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.4, 2.4, 2.33, 2.33, 2.33, 2.2, 2.2, 2.0, 2.0, 2.0, 2.0, 1.8, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.25, 1.0, 1.0, 1.0]","[711177274, 711177273, 711173157, 711173147, 711177275, 711173141, 711173143, 711173150, 711173153, 711173158, 711177260, 711173144, 711177258, 711177271, 711173149, 711177268, 711173146, 711173148, 711173151, 711177267, 711173156, 711177269, 711173142, 711173145, 711173152, 711173155, 711173159, 711177261, 711177262, 711177263, 711177270, 711177272, 711177259, 711173154, 711177264, 711177265, 711177266]"
178,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.6, 3.4, 3.33, 3.33, 3.33, 3.33, 2.8, 2.67]","[711160642, 711160643, 711160645, 711160647, 711160648, 711160649, 711160650, 711160651, 711160652, 711160653, 711160654, 711160656, 711160657, 711160658, 711160659, 711160660, 711160662, 711160663, 711164669, 711164670, 711164672, 711164674, 711164675, 711164676, 711164677, 711164678, 711164679, 711164682, 711164684, 711164685, 711164687, 711164690, 711164692, 711178648, 711178653, 711178654, 711178656, 711178657, 711178658, 711160644, 711160646, 711160664, 711164671, 711164673, 711164683, 711164686, 711164688, 711164693, 711178650, 711178651, 711178649, 711178652, 711164680, 711160655, 711160661, 711164689, 711164691, 711178655, 711164681]"
212,"[3.33, 3.33, 2.8, 2.67, 2.67, 2.67, 2.67, 2.6, 2.4, 2.4, 2.4, 2.33, 2.0, 2.0, 2.0, 2.0, 1.67, 1.67, 1.33, 1.33]","[711178193, 711178207, 711178199, 711178196, 711178204, 711178208, 711178210, 711178198, 711178194, 711178195, 711178202, 711178203, 711178201, 711178209, 711178211, 711178212, 711178197, 711178206, 711178200, 711178205]"
81,"[4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.0, 3.0, 3.0, 3.0, 2.83, 2.8, 2.8, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.4, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.2, 2.17, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.5, 1.4, 1.33]","[711158773, 711158760, 711158762, 711158764, 711158765, 711158771, 711158772, 711158774, 711158775, 711158783, 711171540, 711171541, 711171555, 711174850, 711158763, 711158769, 711158780, 711171539, 711171542, 711171544, 711171554, 711174856, 711174858, 711174860, 711158759, 711158779, 711161397, 711161398, 711161412, 711174867, 711161405, 711158766, 711158781, 711158782, 711174857, 711161399, 711161402, 711161403, 711161410, 711161411, 711161419, 711171545, 711174855, 711174859, 711174862, 711161417, 711161406, 711161418, 711171546, 711161401, 711161407, 711161409, 711161415, 711174851, 711174866, 711158770, 711171553, 711171549, 711158768, 711158777, 711161396, 711161400, 711161404, 711161413, 711161414, 711161416, 711161420, 711171550, 711171552, 711174861, 711174869, 711158761, 711158776, 711161408, 711171543, 711171547, 711171548, 711171551, 711174852, 711174853, 711174854, 711174863, 711174868, 711158767, 711174865, 711174864]"
83,"[3.33, 3.0, 3.0, 3.0, 2.67, 2.67, 2.67, 2.6, 2.6, 2.4, 2.4, 2.33, 2.33, 2.2, 2.2, 2.0, 2.0, 2.0, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.4, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.25, 1.0, 1.0, 1.0, 1.0, 1.0]","[711174935, 711174940, 711174944, 711174953, 711174937, 711174946, 711174952, 711174941, 711174954, 711174947, 711174949, 711174936, 711174951, 711174939, 711174950, 711171643, 711174938, 711174942, 711171651, 711171641, 711171645, 711171648, 711171655, 711174943, 711174945, 711174948, 711171652, 711171636, 711171638, 711171639, 711171642, 711171649, 711171650, 711171653, 711171640, 711171637, 711171644, 711171646, 711171647, 711171654]"
193,"[3.33, 2.67, 2.67, 2.4, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.6, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0]","[711173532, 711178118, 711178129, 711178126, 711173533, 711173537, 711178122, 711178128, 711178116, 711173536, 711173540, 711178113, 711178115, 711178132, 711173535, 711173538, 711173541, 711178117, 711178120, 711178127, 711178130, 711178131, 711173539, 711178114, 711178119, 711178121, 711178123, 711178124, 711178125, 711173534, 711173542]"
124,"[2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.43, 2.4, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 2.0, 1.83, 1.8, 1.67, 1.67, 1.67, 1.33, 1.33, 1.33, 1.33, 1.33, 1.25, 1.0, 1.0]","[711173624, 711173626, 711173630, 711173634, 711173638, 711178232, 711178245, 711178247, 711178230, 711173629, 711178233, 711178240, 711173625, 711173628, 711173632, 711178229, 711178231, 711178239, 711178241, 711178242, 711178246, 711178238, 711173622, 711173633, 711173640, 711178243, 711173635, 711173631, 711173627, 711173639, 711178235, 711173621, 711173623, 711178234, 711178236, 711178237, 711178244, 711173636, 711173637]"
114,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.5, 3.4, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 3.0, 3.0, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.0, 1.67]","[711159135, 711159141, 711159148, 711159151, 711159153, 711159154, 711159156, 711162196, 711162197, 711175567, 711175569, 711175574, 711175577, 711175578, 711159137, 711159139, 711159146, 711159147, 711162195, 711175568, 711175571, 711175572, 711175573, 711175580, 711175582, 711159132, 711159138, 711175566, 711175575, 711175576, 711175579, 711175583, 711159134, 711159136, 711159150, 711159155, 711175570, 711159133, 711159142, 711159143, 711159144, 711159145, 711175565, 711159149, 711159152, 711175564, 711175581, 711159140]"
177,"[2.0, 1.0]","[711177005, 711177006]"
216,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.33, 3.33, 3.33, 3.33, 3.0, 2.67, 2.67, 2.6, 2.4, 2.2, 1.67, 1.33]","[711164833, 711164834, 711164836, 711164837, 711164838, 711164839, 711164840, 711164841, 711164842, 711164843, 711164844, 711164845, 711164847, 711164849, 711164850, 711164851, 711164853, 711164854, 711173962, 711173964, 711173965, 711173967, 711173968, 711173969, 711173970, 711173971, 711173972, 711173974, 711173975, 711173979, 711173980, 711178778, 711178785, 711178786, 711178787, 711178789, 711178790, 711178791, 711178792, 711178793, 711178794, 711178795, 711164855, 711178782, 711164846, 711164852, 711173973, 711173976, 711173977, 711178779, 711178796, 711173966, 711173963, 711164848, 711164857, 711178781, 711178797, 711178783, 711173978, 711178788, 711178784, 711173981, 711164856, 711178780, 711164835]"
60,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 2.67, 2.67, 2.4, 2.33, 2.0, 1.67, 1.33]","[711159007, 711159017, 711159019, 711159020, 711159023, 711159025, 711162038, 711162040, 711162041, 711162044, 711162045, 711162047, 711162048, 711162049, 711162050, 711162051, 711162052, 711162053, 711162054, 711162056, 711162057, 711162058, 711162059, 711162061, 711162062, 711171968, 711171969, 711171972, 711171973, 711171974, 711171975, 711171978, 711171979, 711171980, 711171981, 711171982, 711171983, 711171984, 711175413, 711175414, 711175415, 711175416, 711175417, 711175418, 711175419, 711175420, 711175421, 711175423, 711175424, 711175427, 711162055, 711159008, 711159009, 711159010, 711159013, 711159018, 711159021, 711159022, 711159028, 711159030, 711162042, 711162043, 711171977, 711159027, 711159026, 711171971, 711159012, 711159015, 711159031, 711162046, 711175425, 711175426, 711162060, 711171970, 711175422, 711159029, 711171976, 711159014, 711159011, 711159024, 711159016, 711162039]"
47,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 2.8, 2.33, 2.25]","[711162200, 711162202, 711162204, 711162205, 711162206, 711162209, 711162210, 711162211, 711162214, 711162215, 711162216, 711162218, 711162220, 711162221, 711162222, 711162223, 711175601, 711175602, 711175603, 711175605, 711175607, 711175608, 711175609, 711175610, 711175612, 711175615, 711175616, 711175617, 711162217, 711162201, 711162213, 711175606, 711175611, 711175614, 711162207, 711162208, 711162219, 711175600, 711175604, 711175613, 711162212, 711162224, 711162203]"
246,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.25, 3.0, 3.0, 2.67, 2.67, 2.67, 2.2, 2.0, 2.0, 2.0, 2.0, 1.8, 1.67, 1.67, 1.67, 1.33, 1.25, 1.25, 1.0, 1.0, 1.0, 1.0]","[711161708, 711161710, 711161711, 711161712, 711161714, 711161715, 711161716, 711161717, 711161718, 711161720, 711161721, 711161722, 711161723, 711161724, 711161725, 711161727, 711161728, 711161730, 711161732, 711175136, 711175137, 711175138, 711175139, 711175140, 711175143, 711175144, 711175145, 711175146, 711175148, 711175149, 711175150, 711175151, 711175152, 711175154, 711161713, 711161709, 711161731, 711175135, 711175141, 711175147, 711175142, 711161726, 711171769, 711175153, 711161729, 711171774, 711161719, 711171759, 711171767, 711171756, 711171758, 711171766, 711171772, 711171773, 711171755, 711171762, 711171768, 711171771, 711171764, 711171761, 711171765, 711171757, 711171760, 711171763, 711171770]"
199,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.6, 3.33, 3.2, 3.2, 3.2]","[711173057, 711173059, 711177139, 711177140, 711177141, 711177143, 711177144, 711177145, 711177146, 711177149, 711177150, 711177151, 711177153, 711177156, 711177157, 711177158, 711173058, 711177142, 711177152, 711177155, 711173061, 711177154, 711173060, 711177147, 711177148]"
36,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.6, 3.33, 3.33, 3.25, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.75, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.25, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67]","[711162709, 711162710, 711162711, 711162712, 711162714, 711162728, 711176152, 711176153, 711176154, 711176158, 711162715, 711172323, 711176165, 711162708, 711162729, 711176163, 711162720, 711162724, 711172311, 711172319, 711176151, 711176167, 711172315, 711172306, 711162716, 711162717, 711172314, 711172316, 711172321, 711172324, 711176150, 711176159, 711176166, 711176169, 711162731, 711162713, 711162725, 711162727, 711172308, 711172318, 711172320, 711172322, 711176161, 711176162, 711176168, 711176156, 711162722, 711162718, 711162719, 711162721, 711162723, 711162730, 711172313, 711176164, 711176155, 711162726, 711162732, 711172305, 711172307, 711172309, 711172310, 711172312, 711172317, 711176157, 711176160]"
79,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.4, 3.33, 3.25, 3.2, 3.0, 2.8, 2.8, 2.8, 2.67, 2.67, 2.33, 2.33, 2.33, 2.25, 2.2, 2.2, 2.17, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.75, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0]","[711162090, 711162096, 711175457, 711175458, 711175460, 711175461, 711175463, 711175474, 711175476, 711162092, 711175465, 711162095, 711162093, 711162097, 711162100, 711175466, 711175475, 711162106, 711162109, 711162091, 711162102, 711175462, 711175469, 711162094, 711175464, 711162112, 711162101, 711162105, 711162113, 711175459, 711175467, 711175473, 711162108, 711162089, 711162104, 711175468, 711175470, 711175471, 711175472, 711162107, 711162111, 711162098, 711162099, 711162103, 711162110]"
22,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.0, 3.0, 2.67, 2.67, 2.67, 2.67, 2.67, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 1.67, 1.67, 1.6, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0]","[711158712, 711158713, 711158720, 711171445, 711171448, 711171449, 711171452, 711171455, 711171456, 711171458, 711171459, 711171462, 711174756, 711174759, 711174763, 711174769, 711158726, 711158709, 711158711, 711158714, 711158715, 711158717, 711171446, 711171454, 711174765, 711174755, 711158724, 711158733, 711171444, 711171457, 711174757, 711174766, 711158718, 711171453, 711158728, 711174758, 711158716, 711158729, 711158730, 711174761, 711174762, 711158725, 711161320, 711171450, 711171460, 711174760, 711174764, 711158719, 711158732, 711158710, 711158722, 711158723, 711158727, 711171451, 711171463, 711174767, 711174768, 711158721, 711158731, 711171447, 711171461]"
102,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.2, 3.17, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.83, 2.8, 2.8, 2.8, 2.8, 2.8, 2.75, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.6, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8, 1.33, 1.0]","[711160442, 711160445, 711160446, 711160448, 711160456, 711160457, 711160466, 711178175, 711160450, 711160458, 711160443, 711160449, 711160460, 711160462, 711160464, 711164306, 711173583, 711173584, 711178174, 711164300, 711160447, 711160451, 711160452, 711160454, 711160461, 711160465, 711164301, 711164304, 711164309, 711164313, 711164316, 711173602, 711178178, 711160463, 711173597, 711178173, 711160455, 711164319, 711164323, 711173585, 711173591, 711173598, 711178184, 711178190, 711164308, 711164302, 711164317, 711173588, 711173593, 711178192, 711173601, 711160453, 711160459, 711164303, 711164305, 711164312, 711164314, 711164321, 711164322, 711173587, 711173599, 711178179, 711178185, 711173589, 711173596, 711178187, 711178191, 711173586, 711160444, 711164299, 711164307, 711164315, 711164320, 711173590, 711173592, 711173595, 711178176, 711178177, 711178181, 711178183, 711178186, 711178189, 711164310, 711164318, 711173594, 711178182, 711178188, 711178180, 711173600, 711164311]"
56,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.17, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.4, 2.4, 2.4, 2.33, 2.33, 2.2, 2.0, 2.0, 1.83, 1.67, 1.67, 1.67, 1.25]","[711159208, 711159209, 711159210, 711159211, 711159221, 711159229, 711159215, 711159216, 711159219, 711159226, 711175691, 711175707, 711175701, 711159207, 711159220, 711159223, 711159224, 711162327, 711175704, 711159214, 711159222, 711175705, 711159212, 711159213, 711159228, 711159231, 711162329, 711175689, 711175697, 711162328, 711175694, 711159217, 711159218, 711175699, 711175700, 711175703, 711159227, 711159230, 711162330, 711175692, 711175696, 711162326, 711175706, 711175702, 711159225, 711175690, 711175695, 711175693, 711175698, 711175708, 711162325]"
6,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.8, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.4, 2.33, 2.2, 2.0, 2.0, 2.0, 1.67, 1.67, 1.4, 1.33, 1.0, 1.0, 1.0, 1.0]","[711159157, 711159159, 711159160, 711159162, 711159166, 711159169, 711159179, 711159181, 711159168, 711159161, 711159167, 711159170, 711159172, 711159176, 711175598, 711159158, 711159174, 711159175, 711159178, 711162198, 711162199, 711159163, 711159164, 711159165, 711159171, 711159173, 711159180, 711175586, 711175599, 711159177, 711175597, 711175584, 711175585, 711175589, 711175593, 711175587, 711175590, 711175594, 711175596, 711175588, 711175591, 711175592, 711175595]"
39,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 2.67, 2.67, 2.67, 2.67, 2.6, 2.4, 2.33, 2.0, 1.8, 1.67, 1.67]","[711159257, 711159258, 711159259, 711159260, 711159262, 711159263, 711159264, 711159267, 711159268, 711159270, 711159272, 711159273, 711159276, 711159278, 711159281, 711162336, 711162338, 711162339, 711162340, 711162344, 711162346, 711162349, 711162351, 711162353, 711162355, 711162356, 711162357, 711162358, 711172019, 711172021, 711172023, 711172025, 711172026, 711172028, 711172030, 711172033, 711172034, 711175725, 711175726, 711175727, 711175728, 711175731, 711175733, 711175734, 711175736, 711175737, 711175738, 711175740, 711175742, 711175743, 711172018, 711159266, 711159275, 711159279, 711159280, 711162335, 711162337, 711162345, 711162350, 711172022, 711172024, 711172029, 711172032, 711175739, 711175730, 711159269, 711159274, 711162334, 711162342, 711162343, 711162348, 711175724, 711175729, 711175732, 711162341, 711162347, 711172027, 711159277, 711162354, 711172035, 711175735, 711159261, 711172020, 711175741, 711159265, 711159271, 711162352, 711172031]"
225,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.5, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.33, 2.2, 2.0, 2.0]","[711159535, 711159536, 711159538, 711159539, 711159540, 711159542, 711159543, 711159546, 711159554, 711159555, 711162682, 711172303, 711172304, 711176111, 711176112, 711176113, 711176114, 711176115, 711176118, 711176121, 711176128, 711176129, 711159533, 711159537, 711159545, 711159550, 711176117, 711176124, 711159534, 711159547, 711159548, 711159553, 711159532, 711159551, 711159556, 711176126, 711159552, 711159544, 711159549, 711176127, 711176120, 711159541, 711176122, 711176116, 711176125, 711176119, 711176123]"
